"","Transitions","betweenGIN_SLE_Assymetry","betweenLBR_GIN_Assymetry","betweenLBR_SLE_Assymetry","destinationGecon","destinationPdens","destinationPop_Size","destinationPrec","destinationPrecss","destinationTemp","destinationTmpss","destinationTT100k","greatCircleDistances","international_border_shared","international_language_shared","national_border_shared","national_language_shared","originGecon","originPdens","originPop_Size","originPrec","originPrecss","originTemp","originTmpss","originTT100k","within_country","Key"
"Dubreka->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.879796949739,0,0,0,0,0.478528733535,0.250886951429,0.0730159490427,0.757567340021,1.3493855287,1.7611151948,0.843949749641,-0.0212642249283,0,"Dubreka->Montserrado"
"Forecariah->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.569473263165,0,0,0,0,1.34880188175,0.469444942874,0.617692227469,0.874214496547,1.07794510573,1.99093678891,1.27718282265,0.0856449449785,0,"Forecariah->Montserrado"
"Kindia->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.722124279162,0,0,0,0,1.33722504671,-0.000655139785481,0.90120318057,-0.192000304884,0.759571243414,0.497045194995,0.78245858208,-0.11037244742,0,"Kindia->Montserrado"
"Dalaba->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.902555866174,0,0,0,0,0.686714000953,0.0709796093943,-0.593445857116,-1.12514668943,0.678794874847,-2.06823240904,0.998658679572,-0.0523802315336,0,"Dalaba->Montserrado"
"Beyla->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.400954368563,0,1,0,0,-1.09052601412,-0.906155937946,-0.276714641266,-1.31859875574,-0.376563138554,-1.17929072372,-0.114719741637,0.711094079787,0,"Beyla->Montserrado"
"Gueckedou->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.263881764256,0,0,0,0,-0.414273727308,0.941319502836,1.57408150835,-0.0246413098863,-0.649634539015,-0.480681949544,0.203529039395,-0.365916161176,0,"Gueckedou->Montserrado"
"Lola->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.0681165514059,0,1,0,0,-0.0210090623755,-0.0902850436409,-0.309838560712,-1.0543224577,-0.676144941249,-1.50371367338,-0.447641210281,-0.0697068880533,0,"Lola->Montserrado"
"Macenta->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.117833949659,0,1,0,0,0.120056306508,0.115501862819,0.994308059977,-0.0368061209879,-0.742581500129,-1.8983197295,-0.81546350569,0.0150480400154,0,"Macenta->Montserrado"
"Nzerekore->Montserrado",0,0,-1,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.234516703029,0,1,0,0,0.365362165911,0.439743334456,0.549209957972,-0.693680379694,-0.790149500579,-1.57155821182,-0.559508415941,-0.476506756766,0,"Nzerekore->Montserrado"
"Kailahun->Montserrado",1,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.771946842374,0,1,0,0,0.0228903646743,0.502050405007,0.696022975666,0.19647496827,-0.747496289425,-0.0957174751426,-0.720660006067,-0.106462127151,0,"Kailahun->Montserrado"
"Kenema->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.834210084254,0,1,0,0,0.354231788522,0.430306720772,1.19158823307,0.370363542231,-0.466206107127,-0.0701598982013,-0.722437350265,-0.0380372501136,0,"Kenema->Montserrado"
"Kono->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.243088845174,0,0,0,0,-0.519080417067,0.0915968568062,0.334083087291,0.0965921429767,-0.490904254809,-0.555718580243,-0.264810268433,-0.38069742689,0,"Kono->Montserrado"
"Bombali->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.0933186234945,0,0,0,0,0.803994335754,0.00620492116993,0.822364432611,0.226761613085,0.280004528093,1.17056110948,0.435020541377,0.683170335883,0,"Bombali->Montserrado"
"Kambia->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.422892396562,0,0,0,0,1.48679149827,0.510337554032,0.224833525072,0.573230066672,0.69869093391,1.49392457117,0.537377977543,0.0634496514623,0,"Kambia->Montserrado"
"Koinadugu->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.33862985991,0,0,0,0,0.163965178358,-0.643170061192,0.213043783387,-0.442631056577,-0.00245494757872,-0.656136352587,0.352676271565,0.508087481957,0,"Koinadugu->Montserrado"
"PortLoko->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.141306660503,0,0,0,0,1.35914975806,0.48881882892,1.12802688783,0.523898712861,0.505808328753,0.772305865516,-0.248729886123,-0.408672381175,0,"PortLoko->Montserrado"
"Tonkolili->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.0675571936898,0,0,0,0,-0.141437726969,0.105747081649,0.605913931846,0.575035808378,0.200090117678,0.119982701595,-0.342861697434,-0.0538807052575,0,"Tonkolili->Montserrado"
"Bo->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.547584344602,0,0,0,0,0.554407759577,0.499820283983,1.16297823491,0.451150580109,-0.048068457044,0.350942334539,-0.533613423287,-0.975166353774,0,"Bo->Montserrado"
"Bonthe->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.540252161322,0,0,0,0,1.23819778509,-0.179581006133,-0.873694584819,1.18789948366,0.303045249003,0.82938074279,-0.48050297355,-0.205958079801,0,"Bonthe->Montserrado"
"Moyamba->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-0.308398429729,0,0,0,0,0.943389276182,-0.267963063301,0.0143512222346,0.624217560338,0.330502275805,0.425401321217,-0.523513379444,-0.304341768159,0,"Moyamba->Montserrado"
"Pujehun->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,-1.00916637902,0,1,0,0,1.03264841401,0.257968839446,0.100833433544,1.13374368605,-0.00738511945414,0.806265756469,-0.678618884342,-0.283671707918,0,"Pujehun->Montserrado"
"WesternRural->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.27202333961,0,0,0,0,2.23145923257,2.13302768395,0.792180964346,1.41027811938,0.969888803824,-0.335215034441,-1.27888571036,-1.51586467892,0,"WesternRural->Montserrado"
"WesternUrban->Montserrado",0,0,0,-1,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564407,-1.04012584782,-1.72299830174,0.314896575512,0,0,0,0,2.64087394812,3.97301124531,1.09252934881,1.55141606222,1.12044510387,-0.543778373309,-1.36426438494,-4.89272313559,0,"WesternUrban->Montserrado"
"Nimba->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.48731508711,0,0,0,0,-0.282196134081,-0.22051365876,0.953669646124,-0.54584688207,-0.914655859038,-0.320511146169,-1.0710026209,0.744851115251,0,"Nimba->Boke"
"RiverCess->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.51446107644,0,0,0,0,-0.935163584102,-1.07736765225,-1.9601365376,0.61906736368,-1.10981327878,-0.169616103475,-1.53383854724,0.605482898714,0,"RiverCess->Boke"
"RiverGee->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.84460787285,0,0,0,0,-0.215263406118,-1.12609377668,-1.78070721933,0.394475782796,-2.50475504759,-0.162147962037,-0.440765089426,1.33759862646,0,"RiverGee->Boke"
"Sinoe->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.67669057908,0,0,0,0,-0.173806458142,-1.27163758864,-1.43401551925,1.11844495495,-1.60578503609,-0.254612618919,-1.70551660182,2.01045073094,0,"Sinoe->Boke"
"Bomi->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.05458732168,0,0,0,0,-0.211763248152,0.080624097933,-1.15674947368,1.4409583074,-0.196290763622,-0.0560933857421,-1.02184931642,-1.1260462681,0,"Bomi->Boke"
"Bong->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.22181634181,0,0,0,0,-0.226213618859,-0.235451190017,0.385064444348,-0.383884699358,-1.02999768378,-0.223617028643,-1.22706362839,0.0509909087495,0,"Bong->Boke"
"Gbarpolu->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.995045548803,0,0,0,0,0.232448692544,-1.37133590421,-1.63196806332,0.13793600155,-0.838286338539,0.341797102762,-0.757008565111,0.92099071085,0,"Gbarpolu->Boke"
"GrandCapeMount->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.999141605614,0,0,0,0,0.592840291171,-0.527918369829,-1.05156037219,1.082202463,-0.295843697077,0.0285547952272,-0.770757390957,0.186185197962,0,"GrandCapeMount->Boke"
"GrandBassa->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.39649755233,0,0,0,0,-1.15279645405,-0.468923829051,-0.27440179941,0.453172178823,-0.729780124557,-0.0771293333951,-1.15062206384,-0.411832083106,0,"GrandBassa->Boke"
"GrandKru->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.84569215198,0,0,0,0,-0.471173266898,-0.897642311997,-2.16550885487,1.08492034796,-2.12365358357,-0.7354725505,-0.361529774117,0.949819345886,0,"GrandKru->Boke"
"Lofa->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.0092675572,0,1,0,0,0.268600226134,-0.515252482452,0.148302962583,0.0562931472053,-0.933279161223,-0.764580630213,-0.986967475579,0.741633569176,0,"Lofa->Boke"
"Margibi->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.27582572672,0,0,0,0,-1.32957614253,0.681570805408,0.38883828878,0.613316985156,-0.495676127113,0.14416501497,-0.872330311552,-0.889753385201,0,"Margibi->Boke"
"Montserrado->Boke",0,0,1,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.2051385789,0,0,0,0,-1.30198674078,1.93986388587,2.10852209562,1.23559671473,-0.262856985951,0.0579775564412,-1.04012584782,-1.72299830174,0,"Montserrado->Boke"
"Fria->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-1.77868336057,0,0,0,1,-0.127567281224,0.255767572166,-1.2653793481,0.408766714064,1.28367772078,1.67949530834,1.05515822119,0.0650263902842,1,"Fria->Boke"
"Conakry->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.974800247225,0,0,0,1,0.868719088972,3.4660664504,2.72708363987,1.45430235466,1.50230657094,1.5462179181,0.224758372013,-2.04177660938,1,"Conakry->Boke"
"Faranah->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.433076240925,0,0,0,1,-0.446543240419,-1.0534382496,-0.513052519734,-1.41018435861,0.332117846413,-0.513283720538,1.1899402123,0.371680164428,1,"Faranah->Boke"
"Kissidougou->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.779780784985,0,0,0,1,-0.5464895795,-0.157159242509,0.0800115377642,-0.557428029429,-0.334228654132,-0.908952479137,0.759991500829,-0.51660581488,1,"Kissidougou->Boke"
"Kankan->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.933989575796,0,0,0,1,-0.833232456884,-0.733571678695,0.5582721351,-1.43231800612,0.371032654527,-0.0469594207094,1.03142952468,0.258150792624,1,"Kankan->Boke"
"Kerouane->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.02023203963,0,0,0,1,-0.78661463569,-0.534189060853,-0.0102112706303,-0.758982236171,-0.2643576439,-1.43588321382,0.219771266576,0.243189551829,1,"Kerouane->Boke"
"Kouroussa->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.731135669819,0,0,0,1,-0.953924787941,-1.17909990583,-0.437050389223,-1.67901867142,0.631209298694,0.11401738191,1.39757509655,0.137257324852,1,"Kouroussa->Boke"
"Siguiri->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.967671466438,0,0,0,1,-1.85296628529,-0.637813371593,0.7656464306,-2.26835714455,1.06785462764,0.654420034563,1.63909634285,-0.313123649563,1,"Siguiri->Boke"
"Coyah->Boke",1,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.949360785802,0,0,0,1,0.927979003952,0.4199440749,-1.37076692653,1.05606699317,1.34355543251,1.40553909234,0.803626662492,-0.382360697361,1,"Coyah->Boke"
"Dubreka->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-1.49475885933,0,0,0,1,0.478528733535,0.250886951429,0.0730159490427,0.757567340021,1.3493855287,1.7611151948,0.843949749641,-0.0212642249283,1,"Dubreka->Boke"
"Forecariah->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.572919097627,0,0,0,1,1.34880188175,0.469444942874,0.617692227469,0.874214496547,1.07794510573,1.99093678891,1.27718282265,0.0856449449785,1,"Forecariah->Boke"
"Kindia->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.803234076762,0,0,0,1,1.33722504671,-0.000655139785481,0.90120318057,-0.192000304884,0.759571243414,0.497045194995,0.78245858208,-0.11037244742,1,"Kindia->Boke"
"Dalaba->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.429897377174,0,0,0,1,0.686714000953,0.0709796093943,-0.593445857116,-1.12514668943,0.678794874847,-2.06823240904,0.998658679572,-0.0523802315336,1,"Dalaba->Boke"
"Beyla->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.32178149501,0,0,0,1,-1.09052601412,-0.906155937946,-0.276714641266,-1.31859875574,-0.376563138554,-1.17929072372,-0.114719741637,0.711094079787,1,"Beyla->Boke"
"Gueckedou->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.871343096252,0,0,0,1,-0.414273727308,0.941319502836,1.57408150835,-0.0246413098863,-0.649634539015,-0.480681949544,0.203529039395,-0.365916161176,1,"Gueckedou->Boke"
"Lola->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.37547073925,0,0,0,1,-0.0210090623755,-0.0902850436409,-0.309838560712,-1.0543224577,-0.676144941249,-1.50371367338,-0.447641210281,-0.0697068880533,1,"Lola->Boke"
"Macenta->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.05428737683,0,0,0,1,0.120056306508,0.115501862819,0.994308059977,-0.0368061209879,-0.742581500129,-1.8983197295,-0.81546350569,0.0150480400154,1,"Macenta->Boke"
"Nzerekore->Boke",0,0,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,1.31908439711,0,0,0,1,0.365362165911,0.439743334456,0.549209957972,-0.693680379694,-0.790149500579,-1.57155821182,-0.559508415941,-0.476506756766,1,"Nzerekore->Boke"
"Kailahun->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.788771828819,0,1,0,0,0.0228903646743,0.502050405007,0.696022975666,0.19647496827,-0.747496289425,-0.0957174751426,-0.720660006067,-0.106462127151,0,"Kailahun->Boke"
"Kenema->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.732073389672,0,1,0,0,0.354231788522,0.430306720772,1.19158823307,0.370363542231,-0.466206107127,-0.0701598982013,-0.722437350265,-0.0380372501136,0,"Kenema->Boke"
"Kono->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.597133413273,0,1,0,0,-0.519080417067,0.0915968568062,0.334083087291,0.0965921429767,-0.490904254809,-0.555718580243,-0.264810268433,-0.38069742689,0,"Kono->Boke"
"Bombali->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.149311718598,0,1,0,0,0.803994335754,0.00620492116993,0.822364432611,0.226761613085,0.280004528093,1.17056110948,0.435020541377,0.683170335883,0,"Bombali->Boke"
"Kambia->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,-0.308939969748,0,1,0,0,1.48679149827,0.510337554032,0.224833525072,0.573230066672,0.69869093391,1.49392457117,0.537377977543,0.0634496514623,0,"Kambia->Boke"
"Koinadugu->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.145940755158,0,1,0,0,0.163965178358,-0.643170061192,0.213043783387,-0.442631056577,-0.00245494757872,-0.656136352587,0.352676271565,0.508087481957,0,"Koinadugu->Boke"
"PortLoko->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.0541749102155,0,1,0,0,1.35914975806,0.48881882892,1.12802688783,0.523898712861,0.505808328753,0.772305865516,-0.248729886123,-0.408672381175,0,"PortLoko->Boke"
"Tonkolili->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.25065166147,0,1,0,0,-0.141437726969,0.105747081649,0.605913931846,0.575035808378,0.200090117678,0.119982701595,-0.342861697434,-0.0538807052575,0,"Tonkolili->Boke"
"Bo->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.561929440832,0,1,0,0,0.554407759577,0.499820283983,1.16297823491,0.451150580109,-0.048068457044,0.350942334539,-0.533613423287,-0.975166353774,0,"Bo->Boke"
"Bonthe->Boke",0,-1,0,0,-0.156521354757,-0.16279121347,0.897331380586,0.00584454559339,1.39913414581,1.43243709508,0.686019169509,0.756127865215,0.576158070948,0,1,0,0,1.23819778509,-0.179581006133,-0.873694584819,1.18789948366,0.303045249003,0.82938074279,-0.48050297355,-0.205958079801,0,"Bonthe->Boke"
